mdb.load (3) cost time: 248.868715ms
mdb.load (0) cost time: 248.900167ms
mdb.load (1) cost time: 248.950852ms
mdb.load success.
mdb.load (2) cost time: 248.878056ms
2014/10/27 14:00:21 [I] - load player_use_skill
2014/10/27 14:00:21 [I] - load player_use_skill
2014/10/27 14:00:21 [I] - load player_use_skill
2014/10/27 14:00:21 [I] - load player_use_skill
2014/10/27 14:00:21 [I] - load player_vip
2014/10/27 14:00:21 [I] - load player_vip
2014/10/27 14:00:21 [I] - load player_vip
2014/10/27 14:00:21 [I] - load player_vip
mdb.load (1) cost time: 7.282036ms
mdb.load (3) cost time: 7.275287ms
mdb.load (0) cost time: 7.259411ms
mdb.load (2) cost time: 7.301971ms
mdb.load success.
2014/10/27 14:00:28 [I] - load global_announcement
2014/10/27 14:00:28 [I] - load global_arena_rank
2014/10/27 14:00:28 [I] - load global_mail
2014/10/27 14:00:28 [I] - load global_mail_attachments
2014/10/27 14:00:28 [I] - load global_tb_xxd_onlinecnt
2014/10/27 14:00:28 [I] - load player_global_arena_rank
2014/10/27 14:00:28 [I] - load player_global_arena_rank
2014/10/27 14:00:28 [I] - load player_global_arena_rank
2014/10/27 14:00:28 [I] - load player_global_arena_rank
2014/10/27 14:00:28 [I] - load player_global_friend
2014/10/27 14:00:28 [I] - load player_global_friend
2014/10/27 14:00:28 [I] - load player_global_friend
2014/10/27 14:00:28 [I] - load player_global_friend
2014/10/27 14:00:28 [I] - load player_global_friend_chat
2014/10/27 14:00:28 [I] - load player_global_friend_chat
2014/10/27 14:00:28 [I] - load player_global_friend_chat
2014/10/27 14:00:28 [I] - load player_global_friend_chat
2014/10/27 14:00:28 [I] - load player_global_friend_state
2014/10/27 14:00:28 [I] - load player_global_friend_state
2014/10/27 14:00:28 [I] - load player_global_friend_state
2014/10/27 14:00:28 [I] - load player_global_friend_state
2014/10/27 14:00:28 [I] - load player_global_mail_state
2014/10/27 14:00:28 [I] - load player_global_mail_state
2014/10/27 14:00:28 [I] - load player_global_mail_state
2014/10/27 14:00:28 [I] - load player_global_mail_state
2014/10/27 14:18:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:18:35.376945288 +0800 CST 172.26.166.37}
2014/10/27 14:19:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:19:21.493265447 +0800 CST 172.26.166.37}
2014/10/27 14:19:31 [E] - RPC-Call found error when excute client.Call
Error   	= read tcp 172.26.166.37:8081: operation timed out
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 2,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:19:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:19:35.377350228 +0800 CST 172.26.166.37}
2014/10/27 14:19:35 [E] - RPC-Call found error when excute client.Call
Error   	= connection is shut down
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 2,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:20:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:20:21.493414852 +0800 CST 172.26.166.37}
2014/10/27 14:20:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:20:35.378117032 +0800 CST 172.26.166.37}
2014/10/27 14:20:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:21:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:21:21.494611201 +0800 CST 172.26.166.37}
2014/10/27 14:21:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:21:35.379374502 +0800 CST 172.26.166.37}
2014/10/27 14:21:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:22:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:22:21.495707911 +0800 CST 172.26.166.37}
2014/10/27 14:22:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:22:35.380634072 +0800 CST 172.26.166.37}
2014/10/27 14:22:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:23:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:23:21.496088851 +0800 CST 172.26.166.37}
2014/10/27 14:23:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:23:35.381620749 +0800 CST 172.26.166.37}
2014/10/27 14:23:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:24:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:24:21.497327578 +0800 CST 172.26.166.37}
2014/10/27 14:24:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:24:35.382892656 +0800 CST 172.26.166.37}
2014/10/27 14:24:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:25:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:25:21.497509448 +0800 CST 172.26.166.37}
2014/10/27 14:25:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:25:35.384166296 +0800 CST 172.26.166.37}
2014/10/27 14:25:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:26:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:26:21.497897863 +0800 CST 172.26.166.37}
2014/10/27 14:26:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:26:35.385421858 +0800 CST 172.26.166.37}
2014/10/27 14:26:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:27:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:27:21.499128401 +0800 CST 172.26.166.37}
2014/10/27 14:27:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:27:35.386297604 +0800 CST 172.26.166.37}
2014/10/27 14:27:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:28:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:28:21.500353047 +0800 CST 172.26.166.37}
2014/10/27 14:28:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:28:35.387560682 +0800 CST 172.26.166.37}
2014/10/27 14:28:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:29:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:29:21.501537441 +0800 CST 172.26.166.37}
2014/10/27 14:29:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:29:35.387843612 +0800 CST 172.26.166.37}
2014/10/27 14:29:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:30:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:30:21.501750795 +0800 CST 172.26.166.37}
2014/10/27 14:30:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:30:35.389086702 +0800 CST 172.26.166.37}
2014/10/27 14:30:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:31:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:31:21.502954159 +0800 CST 172.26.166.37}
2014/10/27 14:31:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:31:35.390308382 +0800 CST 172.26.166.37}
2014/10/27 14:31:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:32:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:32:21.504192151 +0800 CST 172.26.166.37}
2014/10/27 14:32:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:32:35.391465206 +0800 CST 172.26.166.37}
2014/10/27 14:32:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:33:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:33:21.504591371 +0800 CST 172.26.166.37}
2014/10/27 14:33:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:33:35.392720554 +0800 CST 172.26.166.37}
2014/10/27 14:33:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:34:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:34:21.505665473 +0800 CST 172.26.166.37}
2014/10/27 14:34:35 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
 info: &{2014-10-27 14:34:35.39403897 +0800 CST 172.26.166.37}
2014/10/27 14:34:38 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't connect rpc-server 1
serviceAPI 	= RemoteServe.GetOnlineNumber
Args    = &rpc.Args_GetOnlineNumber{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
}

Result  = &rpc.Reply_GetOnlineNumber{
    Count: 0,
}
2014/10/27 14:35:21 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: can't assign requested address
