mdb.load (1) cost time: 99.48413ms
mdb.load (0) cost time: 99.516286ms
mdb.load (2) cost time: 99.480854ms
mdb.load success.
mdb.load (3) cost time: 99.464874ms
2014/10/21 14:34:54 [I] - load player_login_award_record
2014/10/21 14:34:54 [I] - load player_login_award_record
2014/10/21 14:34:54 [I] - load player_mail
2014/10/21 14:34:54 [I] - load player_mail
2014/10/21 14:34:54 [I] - load player_mail
2014/10/21 14:34:54 [I] - load player_mail
2014/10/21 14:34:54 [I] - load player_mail_attachment
2014/10/21 14:34:54 [I] - load player_mail_attachment
2014/10/21 14:34:54 [I] - load player_mail_attachment
2014/10/21 14:34:54 [I] - load player_mail_attachment
2014/10/21 14:34:54 [I] - load player_mission
2014/10/21 14:34:54 [I] - load player_mission
2014/10/21 14:34:54 [I] - load player_mission
2014/10/21 14:34:54 [I] - load player_mission
2014/10/21 14:34:54 [I] - load player_mission_level
2014/10/21 14:34:54 [I] - load player_mission_level
2014/10/21 14:34:54 [I] - load player_mission_level
2014/10/21 14:34:54 [I] - load player_mission_level
2014/10/21 14:34:54 [I] - load player_mission_level_record
2014/10/21 14:34:54 [I] - load player_mission_level_record
2014/10/21 14:34:54 [I] - load player_mission_level_record
2014/10/21 14:34:54 [I] - load player_mission_level_record
2014/10/21 14:34:54 [I] - load player_mission_level_state_bin
2014/10/21 14:34:54 [I] - load player_mission_level_state_bin
2014/10/21 14:34:54 [I] - load player_mission_level_state_bin
2014/10/21 14:34:54 [I] - load player_mission_level_state_bin
2014/10/21 14:34:54 [I] - load player_mission_record
2014/10/21 14:34:54 [I] - load player_mission_record
2014/10/21 14:34:54 [I] - load player_mission_record
2014/10/21 14:34:54 [I] - load player_mission_record
2014/10/21 14:34:54 [I] - load player_multi_level_info
2014/10/21 14:34:54 [I] - load player_multi_level_info
2014/10/21 14:34:54 [I] - load player_multi_level_info
2014/10/21 14:34:54 [I] - load player_multi_level_info
2014/10/21 14:34:54 [I] - load player_npc_talk_record
2014/10/21 14:34:54 [I] - load player_npc_talk_record
2014/10/21 14:34:54 [I] - load player_npc_talk_record
2014/10/21 14:34:54 [I] - load player_npc_talk_record
2014/10/21 14:34:54 [I] - load player_physical
2014/10/21 14:34:54 [I] - load player_physical
2014/10/21 14:34:54 [I] - load player_physical
2014/10/21 14:34:54 [I] - load player_physical
2014/10/21 14:34:54 [I] - load player_purchase_record
2014/10/21 14:34:54 [I] - load player_purchase_record
2014/10/21 14:34:54 [I] - load player_purchase_record
2014/10/21 14:34:54 [I] - load player_purchase_record
2014/10/21 14:34:54 [I] - load player_push_notify_switch
2014/10/21 14:34:54 [I] - load player_push_notify_switch
2014/10/21 14:34:54 [I] - load player_push_notify_switch
2014/10/21 14:34:54 [I] - load player_push_notify_switch
2014/10/21 14:34:54 [I] - load player_quest
2014/10/21 14:34:54 [I] - load player_quest
2014/10/21 14:34:54 [I] - load player_quest
2014/10/21 14:34:54 [I] - load player_quest
2014/10/21 14:34:54 [I] - load player_rainbow_level
2014/10/21 14:34:54 [I] - load player_rainbow_level
2014/10/21 14:34:54 [I] - load player_rainbow_level
2014/10/21 14:34:54 [I] - load player_rainbow_level
2014/10/21 14:34:54 [I] - load player_rainbow_level_state_bin
2014/10/21 14:34:54 [I] - load player_rainbow_level_state_bin
2014/10/21 14:34:54 [I] - load player_rainbow_level_state_bin
2014/10/21 14:34:54 [I] - load player_rainbow_level_state_bin
2014/10/21 14:34:54 [I] - load player_role
2014/10/21 14:34:54 [I] - load player_role
2014/10/21 14:34:54 [I] - load player_role
2014/10/21 14:34:54 [I] - load player_role
2014/10/21 14:34:54 [I] - load player_send_heart_record
2014/10/21 14:34:54 [I] - load player_send_heart_record
2014/10/21 14:34:54 [I] - load player_send_heart_record
2014/10/21 14:34:54 [I] - load player_send_heart_record
2014/10/21 14:34:54 [I] - load player_skill
2014/10/21 14:34:54 [I] - load player_skill
2014/10/21 14:34:54 [I] - load player_skill
2014/10/21 14:34:54 [I] - load player_skill
2014/10/21 14:34:54 [I] - load player_state
2014/10/21 14:34:54 [I] - load player_state
2014/10/21 14:34:54 [I] - load player_state
2014/10/21 14:34:54 [I] - load player_state
2014/10/21 14:34:55 [I] - load player_sword_soul
2014/10/21 14:34:55 [I] - load player_sword_soul
2014/10/21 14:34:55 [I] - load player_sword_soul
2014/10/21 14:34:55 [I] - load player_sword_soul
2014/10/21 14:34:55 [I] - load player_sword_soul_equipment
2014/10/21 14:34:55 [I] - load player_sword_soul_equipment
2014/10/21 14:34:55 [I] - load player_sword_soul_equipment
2014/10/21 14:34:55 [I] - load player_sword_soul_equipment
2014/10/21 14:34:55 [I] - load player_sword_soul_state
2014/10/21 14:34:55 [I] - load player_sword_soul_state
2014/10/21 14:34:55 [I] - load player_sword_soul_state
2014/10/21 14:34:55 [I] - load player_sword_soul_state
2014/10/21 14:34:55 [I] - load player_tb_xxd_roleinfo
2014/10/21 14:34:55 [I] - load player_tb_xxd_roleinfo
2014/10/21 14:34:55 [I] - load player_tb_xxd_roleinfo
2014/10/21 14:34:55 [I] - load player_tb_xxd_roleinfo
2014/10/21 14:34:55 [I] - load player_tower_level
2014/10/21 14:34:55 [I] - load player_tower_level
2014/10/21 14:34:55 [I] - load player_tower_level
2014/10/21 14:34:55 [I] - load player_tower_level
2014/10/21 14:34:55 [I] - load player_town
2014/10/21 14:34:55 [I] - load player_town
2014/10/21 14:34:55 [I] - load player_town
2014/10/21 14:34:55 [I] - load player_town
2014/10/21 14:34:55 [I] - load player_trader_refresh_state
2014/10/21 14:34:55 [I] - load player_trader_refresh_state
2014/10/21 14:34:55 [I] - load player_trader_refresh_state
2014/10/21 14:34:55 [I] - load player_trader_refresh_state
2014/10/21 14:34:55 [I] - load player_trader_store_state
2014/10/21 14:34:55 [I] - load player_trader_store_state
2014/10/21 14:34:55 [I] - load player_trader_store_state
2014/10/21 14:34:55 [I] - load player_trader_store_state
2014/10/21 14:34:55 [I] - load player_use_skill
2014/10/21 14:34:55 [I] - load player_use_skill
2014/10/21 14:34:55 [I] - load player_use_skill
2014/10/21 14:34:55 [I] - load player_use_skill
2014/10/21 14:34:55 [I] - load player_vip
2014/10/21 14:34:55 [I] - load player_vip
2014/10/21 14:34:55 [I] - load player_vip
2014/10/21 14:34:55 [I] - load player_vip
mdb.load (1) cost time: 7.583093ms
mdb.load (0) cost time: 7.594814ms
mdb.load (3) cost time: 7.506814ms
mdb.load (2) cost time: 7.575232ms
mdb.load success.
2014/10/21 14:35:04 [I] - load global_announcement
2014/10/21 14:35:04 [I] - load global_arena_rank
2014/10/21 14:35:04 [I] - load global_mail
2014/10/21 14:35:04 [I] - load global_mail_attachments
2014/10/21 14:35:04 [I] - load global_tb_xxd_onlinecnt
2014/10/21 14:35:04 [I] - load player_global_arena_rank
2014/10/21 14:35:04 [I] - load player_global_arena_rank
2014/10/21 14:35:04 [I] - load player_global_arena_rank
2014/10/21 14:35:04 [I] - load player_global_arena_rank
2014/10/21 14:35:04 [I] - load player_global_friend
2014/10/21 14:35:04 [I] - load player_global_friend
2014/10/21 14:35:04 [I] - load player_global_friend
2014/10/21 14:35:04 [I] - load player_global_friend
2014/10/21 14:35:04 [I] - load player_global_friend_chat
2014/10/21 14:35:04 [I] - load player_global_friend_chat
2014/10/21 14:35:04 [I] - load player_global_friend_chat
2014/10/21 14:35:04 [I] - load player_global_friend_chat
2014/10/21 14:35:04 [I] - load player_global_friend_state
2014/10/21 14:35:04 [I] - load player_global_friend_state
2014/10/21 14:35:04 [I] - load player_global_friend_state
2014/10/21 14:35:04 [I] - load player_global_friend_state
2014/10/21 14:35:04 [I] - load player_global_mail_state
2014/10/21 14:35:04 [I] - load player_global_mail_state
2014/10/21 14:35:04 [I] - load player_global_mail_state
2014/10/21 14:35:04 [I] - load player_global_mail_state
2014/10/21 14:35:42 [E] - Request Failed
Error   = {runtime error: invalid memory address or nil pointer dereference}
Session = {PlayerId:4294967298, Nickname:"郭阳丸", RoleId:"2", TownId:0}
Request = &player_api.Info_In{
}

Stack   =
    at func.001() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:96]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at func.005() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:65]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at panicstring() [/usr/local/go/src/pkg/runtime/panic.c:552]
    at sigpanic() [/usr/local/go/src/pkg/runtime/os_darwin.c:454]
    at InitPlayerEventsStatus() [/Users/tangweichen/xxd-server/server/src/game_server/module/event_record.go:109]
    at GetPlayerInfo() [/Users/tangweichen/xxd-server/server/src/game_server/module/player/player.go:218]
    at PlayerAPI.Info() [/Users/tangweichen/xxd-server/server/src/game_server/module/player/api.go:25]
    at PlayerAPI.Info.i() [<autogenerated>:12]
    at (*Info_In).Process() [/Users/tangweichen/xxd-server/server/src/game_server/api/protocol/player_api/player_api.go:187]
    at func.002() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:138]
    at (*transController).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:69]
    at (*Database).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/zd_tables.go:74]
    at Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/module/session.go:216]
    at requestHandler() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:140]
    at requestHandlerFunc.Handle() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:27]
    at (*Session).readLoop() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:93]
    at goexit() [/usr/local/go/src/pkg/runtime/proc.c:1445]
2014/10/21 14:35:50 [E] - Request Failed
Error   = {runtime error: invalid memory address or nil pointer dereference}
Session = {PlayerId:4294967298, Nickname:"郭阳丸", RoleId:"2", TownId:0}
Request = &player_api.Info_In{
}

Stack   =
    at func.001() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:96]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at func.005() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:65]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at panicstring() [/usr/local/go/src/pkg/runtime/panic.c:552]
    at sigpanic() [/usr/local/go/src/pkg/runtime/os_darwin.c:454]
    at InitPlayerEventsStatus() [/Users/tangweichen/xxd-server/server/src/game_server/module/event_record.go:109]
    at GetPlayerInfo() [/Users/tangweichen/xxd-server/server/src/game_server/module/player/player.go:218]
    at PlayerAPI.Info() [/Users/tangweichen/xxd-server/server/src/game_server/module/player/api.go:25]
    at PlayerAPI.Info.i() [<autogenerated>:12]
    at (*Info_In).Process() [/Users/tangweichen/xxd-server/server/src/game_server/api/protocol/player_api/player_api.go:187]
    at func.002() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:138]
    at (*transController).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:69]
    at (*Database).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/zd_tables.go:74]
    at Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/module/session.go:216]
    at requestHandler() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:140]
    at requestHandlerFunc.Handle() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:27]
    at (*Session).readLoop() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:93]
    at goexit() [/usr/local/go/src/pkg/runtime/proc.c:1445]
mdb.load (3) cost time: 23.834345ms
mdb.load (1) cost time: 23.842205ms
mdb.load (2) cost time: 23.921533ms
mdb.load (0) cost time: 31.11712ms
mdb.load success.
mdb.load (0) cost time: 2.071111ms
mdb.load (2) cost time: 2.195022ms
mdb.load (3) cost time: 2.112204ms
mdb.load (1) cost time: 2.226103ms
mdb.load success.
2014/10/21 14:41:14 [I] - load player
2014/10/21 14:41:14 [I] - load player
2014/10/21 14:41:14 [I] - load player
2014/10/21 14:41:14 [I] - load player
2014/10/21 14:41:14 [I] - load player_arena
2014/10/21 14:41:14 [I] - load player_arena
2014/10/21 14:41:14 [I] - load player_arena
2014/10/21 14:41:14 [I] - load player_arena_record
2014/10/21 14:41:14 [I] - load player_arena_record
2014/10/21 14:41:14 [I] - load player_arena
2014/10/21 14:41:14 [I] - load player_arena_record
2014/10/21 14:41:14 [I] - load player_battle_pet
2014/10/21 14:41:14 [I] - load player_arena_record
2014/10/21 14:41:14 [I] - load player_battle_pet
2014/10/21 14:41:14 [I] - load player_battle_pet
2014/10/21 14:41:14 [I] - load player_battle_pet_config
2014/10/21 14:41:14 [I] - load player_battle_pet_config
2014/10/21 14:41:14 [I] - load player_battle_pet
2014/10/21 14:41:14 [I] - load player_chest_state
2014/10/21 14:41:14 [I] - load player_chest_state
2014/10/21 14:41:14 [I] - load player_battle_pet_config
2014/10/21 14:41:14 [I] - load player_coins
2014/10/21 14:41:14 [I] - load player_coins
2014/10/21 14:41:14 [I] - load player_chest_state
2014/10/21 14:41:14 [I] - load player_battle_pet_config
2014/10/21 14:41:14 [I] - load player_daily_quest
2014/10/21 14:41:14 [I] - load player_daily_quest
2014/10/21 14:41:14 [I] - load player_coins
2014/10/21 14:41:14 [I] - load player_daily_quest
2014/10/21 14:41:14 [I] - load player_daily_sign_in_record
2014/10/21 14:41:14 [I] - load player_daily_sign_in_record
2014/10/21 14:41:14 [I] - load player_chest_state
2014/10/21 14:41:14 [I] - load player_daily_sign_in_state
2014/10/21 14:41:14 [I] - load player_daily_sign_in_record
2014/10/21 14:41:14 [I] - load player_daily_sign_in_state
2014/10/21 14:41:14 [I] - load player_equipment
2014/10/21 14:41:14 [I] - load player_coins
2014/10/21 14:41:14 [I] - load player_equipment
2014/10/21 14:41:14 [I] - load player_daily_sign_in_state
2014/10/21 14:41:14 [I] - load player_daily_quest
2014/10/21 14:41:14 [I] - load player_equipment
2014/10/21 14:41:14 [I] - load player_event_award_record
2014/10/21 14:41:14 [I] - load player_event_award_record
2014/10/21 14:41:14 [I] - load player_events_fight_power
2014/10/21 14:41:14 [I] - load player_events_fight_power
2014/10/21 14:41:14 [I] - load player_event_award_record
2014/10/21 14:41:14 [I] - load player_extend_level
2014/10/21 14:41:14 [I] - load player_extend_level
2014/10/21 14:41:14 [I] - load player_daily_sign_in_record
2014/10/21 14:41:14 [I] - load player_events_fight_power
2014/10/21 14:41:14 [I] - load player_fashion
2014/10/21 14:41:14 [I] - load player_fashion
2014/10/21 14:41:14 [I] - load player_extend_level
2014/10/21 14:41:14 [I] - load player_daily_sign_in_state
2014/10/21 14:41:14 [I] - load player_fashion
2014/10/21 14:41:14 [I] - load player_fashion_state
2014/10/21 14:41:14 [I] - load player_fashion_state
2014/10/21 14:41:14 [I] - load player_equipment
2014/10/21 14:41:14 [I] - load player_fight_num
2014/10/21 14:41:14 [I] - load player_fight_num
2014/10/21 14:41:14 [I] - load player_fashion_state
2014/10/21 14:41:14 [I] - load player_formation
2014/10/21 14:41:14 [I] - load player_formation
2014/10/21 14:41:14 [I] - load player_event_award_record
2014/10/21 14:41:14 [I] - load player_fight_num
2014/10/21 14:41:14 [I] - load player_func_key
2014/10/21 14:41:14 [I] - load player_func_key
2014/10/21 14:41:14 [I] - load player_events_fight_power
2014/10/21 14:41:14 [I] - load player_formation
2014/10/21 14:41:14 [I] - load player_ghost
2014/10/21 14:41:14 [I] - load player_ghost
2014/10/21 14:41:14 [I] - load player_extend_level
2014/10/21 14:41:14 [I] - load player_func_key
2014/10/21 14:41:14 [I] - load player_ghost
2014/10/21 14:41:14 [I] - load player_ghost_equipment
2014/10/21 14:41:14 [I] - load player_ghost_equipment
2014/10/21 14:41:14 [I] - load player_fashion
2014/10/21 14:41:14 [I] - load player_ghost_equipment
2014/10/21 14:41:14 [I] - load player_ghost_state
2014/10/21 14:41:14 [I] - load player_ghost_state
2014/10/21 14:41:14 [I] - load player_ghost_umbra
2014/10/21 14:41:14 [I] - load player_ghost_state
2014/10/21 14:41:14 [I] - load player_ghost_umbra
2014/10/21 14:41:14 [I] - load player_ghost_umbra
2014/10/21 14:41:14 [I] - load player_hard_level
2014/10/21 14:41:14 [I] - load player_hard_level
2014/10/21 14:41:14 [I] - load player_hard_level_record
2014/10/21 14:41:14 [I] - load player_hard_level_record
2014/10/21 14:41:14 [I] - load player_hard_level
2014/10/21 14:41:14 [I] - load player_hard_level_record
2014/10/21 14:41:14 [I] - load player_fashion_state
2014/10/21 14:41:14 [I] - load player_hard_level_state
2014/10/21 14:41:14 [I] - load player_hard_level_state
2014/10/21 14:41:14 [I] - load player_fight_num
2014/10/21 14:41:14 [I] - load player_heart
2014/10/21 14:41:14 [I] - load player_hard_level_state
2014/10/21 14:41:14 [I] - load player_heart
2014/10/21 14:41:14 [I] - load player_formation
2014/10/21 14:41:14 [I] - load player_heart
2014/10/21 14:41:14 [I] - load player_heart_draw
2014/10/21 14:41:14 [I] - load player_heart_draw
2014/10/21 14:41:14 [I] - load player_heart_draw
2014/10/21 14:41:14 [I] - load player_func_key
2014/10/21 14:41:14 [I] - load player_heart_draw_card_record
2014/10/21 14:41:14 [I] - load player_heart_draw_card_record
2014/10/21 14:41:14 [I] - load player_heart_draw_wheel_record
2014/10/21 14:41:14 [I] - load player_heart_draw_card_record
2014/10/21 14:41:14 [I] - load player_heart_draw_wheel_record
2014/10/21 14:41:14 [I] - load player_ghost
2014/10/21 14:41:14 [I] - load player_heart_draw_wheel_record
2014/10/21 14:41:14 [I] - load player_info
2014/10/21 14:41:14 [I] - load player_info
2014/10/21 14:41:14 [I] - load player_is_operated
2014/10/21 14:41:14 [I] - load player_info
2014/10/21 14:41:14 [I] - load player_ghost_equipment
2014/10/21 14:41:14 [I] - load player_is_operated
2014/10/21 14:41:14 [I] - load player_item
2014/10/21 14:41:14 [I] - load player_is_operated
2014/10/21 14:41:14 [I] - load player_item
2014/10/21 14:41:14 [I] - load player_item
2014/10/21 14:41:14 [I] - load player_ghost_state
2014/10/21 14:41:14 [I] - load player_item_appendix
2014/10/21 14:41:14 [I] - load player_item_appendix
2014/10/21 14:41:14 [I] - load player_ghost_umbra
2014/10/21 14:41:14 [I] - load player_item_appendix
2014/10/21 14:41:14 [I] - load player_item_buyback
2014/10/21 14:41:14 [I] - load player_item_buyback
2014/10/21 14:41:14 [I] - load player_hard_level
2014/10/21 14:41:14 [I] - load player_item_recast_state
2014/10/21 14:41:14 [I] - load player_item_recast_state
2014/10/21 14:41:14 [I] - load player_item_buyback
2014/10/21 14:41:14 [I] - load player_login_award_record
2014/10/21 14:41:14 [I] - load player_hard_level_record
2014/10/21 14:41:14 [I] - load player_login_award_record
2014/10/21 14:41:14 [I] - load player_item_recast_state
2014/10/21 14:41:14 [I] - load player_mail
2014/10/21 14:41:14 [I] - load player_mail
2014/10/21 14:41:14 [I] - load player_login_award_record
2014/10/21 14:41:14 [I] - load player_mail
2014/10/21 14:41:14 [I] - load player_hard_level_state
2014/10/21 14:41:14 [I] - load player_mail_attachment
2014/10/21 14:41:14 [I] - load player_mail_attachment
2014/10/21 14:41:14 [I] - load player_heart
2014/10/21 14:41:14 [I] - load player_mission
2014/10/21 14:41:14 [I] - load player_mail_attachment
2014/10/21 14:41:14 [I] - load player_heart_draw
2014/10/21 14:41:14 [I] - load player_mission
2014/10/21 14:41:14 [I] - load player_mission_level
2014/10/21 14:41:14 [I] - load player_mission_level
2014/10/21 14:41:14 [I] - load player_mission
2014/10/21 14:41:14 [I] - load player_mission_level_record
2014/10/21 14:41:14 [I] - load player_mission_level_record
2014/10/21 14:41:14 [I] - load player_heart_draw_card_record
2014/10/21 14:41:14 [I] - load player_mission_level
2014/10/21 14:41:14 [I] - load player_heart_draw_wheel_record
2014/10/21 14:41:14 [I] - load player_mission_level_record
2014/10/21 14:41:14 [I] - load player_mission_level_state_bin
2014/10/21 14:41:14 [I] - load player_mission_record
2014/10/21 14:41:14 [I] - load player_mission_level_state_bin
2014/10/21 14:41:14 [I] - load player_mission_record
2014/10/21 14:41:14 [I] - load player_mission_level_state_bin
2014/10/21 14:41:14 [I] - load player_multi_level_info
2014/10/21 14:41:14 [I] - load player_info
2014/10/21 14:41:14 [I] - load player_mission_record
