mdb.load (1) cost time: 305.018753ms
mdb.load (2) cost time: 305.015612ms
mdb.load (0) cost time: 304.995543ms
mdb.load success.
mdb.load (3) cost time: 305.046049ms
2014/10/30 11:18:11 [I] - load player_hard_level_record
2014/10/30 11:18:11 [I] - load player_hard_level_record
2014/10/30 11:18:11 [I] - load player_hard_level_state
2014/10/30 11:18:11 [I] - load player_hard_level_state
2014/10/30 11:18:11 [I] - load player_hard_level_state
2014/10/30 11:18:11 [I] - load player_hard_level_state
2014/10/30 11:18:11 [I] - load player_heart
2014/10/30 11:18:11 [I] - load player_heart
2014/10/30 11:18:11 [I] - load player_heart
2014/10/30 11:18:11 [I] - load player_heart
2014/10/30 11:18:11 [I] - load player_heart_draw
2014/10/30 11:18:11 [I] - load player_heart_draw
2014/10/30 11:18:11 [I] - load player_heart_draw
2014/10/30 11:18:11 [I] - load player_heart_draw
2014/10/30 11:18:11 [I] - load player_heart_draw_card_record
2014/10/30 11:18:11 [I] - load player_heart_draw_card_record
2014/10/30 11:18:11 [I] - load player_heart_draw_card_record
2014/10/30 11:18:11 [I] - load player_heart_draw_card_record
2014/10/30 11:18:11 [I] - load player_heart_draw_wheel_record
2014/10/30 11:18:11 [I] - load player_heart_draw_wheel_record
2014/10/30 11:18:11 [I] - load player_heart_draw_wheel_record
2014/10/30 11:18:11 [I] - load player_heart_draw_wheel_record
2014/10/30 11:18:11 [I] - load player_info
2014/10/30 11:18:11 [I] - load player_info
2014/10/30 11:18:11 [I] - load player_info
2014/10/30 11:18:11 [I] - load player_info
2014/10/30 11:18:11 [I] - load player_is_operated
2014/10/30 11:18:11 [I] - load player_is_operated
2014/10/30 11:18:11 [I] - load player_is_operated
2014/10/30 11:18:11 [I] - load player_is_operated
2014/10/30 11:18:11 [I] - load player_item
2014/10/30 11:18:11 [I] - load player_item
2014/10/30 11:18:11 [I] - load player_item
2014/10/30 11:18:11 [I] - load player_item
2014/10/30 11:18:11 [I] - load player_item_appendix
2014/10/30 11:18:11 [I] - load player_item_appendix
2014/10/30 11:18:11 [I] - load player_item_appendix
2014/10/30 11:18:11 [I] - load player_item_appendix
2014/10/30 11:18:11 [I] - load player_item_buyback
2014/10/30 11:18:11 [I] - load player_item_buyback
2014/10/30 11:18:11 [I] - load player_item_buyback
2014/10/30 11:18:11 [I] - load player_item_buyback
2014/10/30 11:18:11 [I] - load player_item_recast_state
2014/10/30 11:18:11 [I] - load player_item_recast_state
2014/10/30 11:18:11 [I] - load player_item_recast_state
2014/10/30 11:18:11 [I] - load player_item_recast_state
2014/10/30 11:18:11 [I] - load player_login_award_record
2014/10/30 11:18:11 [I] - load player_login_award_record
2014/10/30 11:18:11 [I] - load player_login_award_record
2014/10/30 11:18:11 [I] - load player_login_award_record
2014/10/30 11:18:11 [I] - load player_mail
2014/10/30 11:18:11 [I] - load player_mail
2014/10/30 11:18:11 [I] - load player_mail
2014/10/30 11:18:11 [I] - load player_mail
2014/10/30 11:18:11 [I] - load player_mail_attachment
2014/10/30 11:18:11 [I] - load player_mail_attachment
2014/10/30 11:18:11 [I] - load player_mail_attachment
2014/10/30 11:18:11 [I] - load player_mail_attachment
2014/10/30 11:18:11 [I] - load player_meditation_state
2014/10/30 11:18:11 [I] - load player_meditation_state
2014/10/30 11:18:11 [I] - load player_meditation_state
2014/10/30 11:18:11 [I] - load player_meditation_state
2014/10/30 11:18:11 [I] - load player_mission
2014/10/30 11:18:11 [I] - load player_mission
2014/10/30 11:18:11 [I] - load player_mission
2014/10/30 11:18:11 [I] - load player_mission
2014/10/30 11:18:11 [I] - load player_mission_level
2014/10/30 11:18:11 [I] - load player_mission_level
2014/10/30 11:18:11 [I] - load player_mission_level
2014/10/30 11:18:11 [I] - load player_mission_level
2014/10/30 11:18:11 [I] - load player_mission_level_record
2014/10/30 11:18:11 [I] - load player_mission_level_record
2014/10/30 11:18:11 [I] - load player_mission_level_record
2014/10/30 11:18:11 [I] - load player_mission_level_record
2014/10/30 11:18:11 [I] - load player_mission_level_state_bin
2014/10/30 11:18:11 [I] - load player_mission_level_state_bin
2014/10/30 11:18:11 [I] - load player_mission_level_state_bin
2014/10/30 11:18:11 [I] - load player_mission_level_state_bin
2014/10/30 11:18:11 [I] - load player_mission_record
2014/10/30 11:18:11 [I] - load player_mission_record
2014/10/30 11:18:11 [I] - load player_mission_record
2014/10/30 11:18:11 [I] - load player_mission_record
2014/10/30 11:18:11 [I] - load player_month_card_award_record
2014/10/30 11:18:11 [I] - load player_month_card_award_record
2014/10/30 11:18:11 [I] - load player_month_card_award_record
2014/10/30 11:18:11 [I] - load player_month_card_award_record
2014/10/30 11:18:11 [I] - load player_multi_level_info
2014/10/30 11:18:11 [I] - load player_multi_level_info
2014/10/30 11:18:11 [I] - load player_multi_level_info
2014/10/30 11:18:11 [I] - load player_multi_level_info
2014/10/30 11:18:11 [I] - load player_npc_talk_record
2014/10/30 11:18:11 [I] - load player_npc_talk_record
2014/10/30 11:18:11 [I] - load player_npc_talk_record
2014/10/30 11:18:11 [I] - load player_npc_talk_record
2014/10/30 11:18:11 [I] - load player_physical
2014/10/30 11:18:11 [I] - load player_physical
2014/10/30 11:18:11 [I] - load player_physical
2014/10/30 11:18:11 [I] - load player_physical
2014/10/30 11:18:11 [I] - load player_purchase_record
2014/10/30 11:18:11 [I] - load player_purchase_record
2014/10/30 11:18:11 [I] - load player_purchase_record
2014/10/30 11:18:11 [I] - load player_purchase_record
2014/10/30 11:18:11 [I] - load player_push_notify_switch
2014/10/30 11:18:11 [I] - load player_push_notify_switch
2014/10/30 11:18:11 [I] - load player_push_notify_switch
2014/10/30 11:18:11 [I] - load player_push_notify_switch
2014/10/30 11:18:11 [I] - load player_quest
2014/10/30 11:18:11 [I] - load player_quest
2014/10/30 11:18:11 [I] - load player_quest
2014/10/30 11:18:11 [I] - load player_quest
2014/10/30 11:18:11 [I] - load player_rainbow_level
2014/10/30 11:18:11 [I] - load player_rainbow_level
2014/10/30 11:18:11 [I] - load player_rainbow_level
2014/10/30 11:18:11 [I] - load player_rainbow_level
2014/10/30 11:18:11 [I] - load player_rainbow_level_state_bin
2014/10/30 11:18:11 [I] - load player_rainbow_level_state_bin
2014/10/30 11:18:11 [I] - load player_rainbow_level_state_bin
2014/10/30 11:18:11 [I] - load player_rainbow_level_state_bin
2014/10/30 11:18:11 [I] - load player_role
2014/10/30 11:18:11 [I] - load player_role
2014/10/30 11:18:11 [I] - load player_role
2014/10/30 11:18:11 [I] - load player_role
2014/10/30 11:18:11 [I] - load player_send_heart_record
2014/10/30 11:18:11 [I] - load player_send_heart_record
2014/10/30 11:18:11 [I] - load player_send_heart_record
2014/10/30 11:18:11 [I] - load player_send_heart_record
2014/10/30 11:18:11 [I] - load player_skill
2014/10/30 11:18:11 [I] - load player_skill
2014/10/30 11:18:11 [I] - load player_skill
2014/10/30 11:18:11 [I] - load player_skill
2014/10/30 11:18:11 [I] - load player_state
2014/10/30 11:18:11 [I] - load player_state
2014/10/30 11:18:11 [I] - load player_state
2014/10/30 11:18:11 [I] - load player_state
2014/10/30 11:18:12 [I] - load player_sword_soul
2014/10/30 11:18:12 [I] - load player_sword_soul
2014/10/30 11:18:12 [I] - load player_sword_soul
2014/10/30 11:18:12 [I] - load player_sword_soul
2014/10/30 11:18:12 [I] - load player_sword_soul_equipment
2014/10/30 11:18:12 [I] - load player_sword_soul_equipment
2014/10/30 11:18:12 [I] - load player_sword_soul_equipment
2014/10/30 11:18:12 [I] - load player_sword_soul_equipment
2014/10/30 11:18:12 [I] - load player_sword_soul_state
2014/10/30 11:18:12 [I] - load player_sword_soul_state
2014/10/30 11:18:12 [I] - load player_sword_soul_state
2014/10/30 11:18:12 [I] - load player_sword_soul_state
2014/10/30 11:18:12 [I] - load player_tb_xxd_roleinfo
2014/10/30 11:18:12 [I] - load player_tb_xxd_roleinfo
2014/10/30 11:18:12 [I] - load player_tb_xxd_roleinfo
2014/10/30 11:18:12 [I] - load player_tb_xxd_roleinfo
2014/10/30 11:18:12 [I] - load player_tower_level
2014/10/30 11:18:12 [I] - load player_tower_level
2014/10/30 11:18:12 [I] - load player_tower_level
2014/10/30 11:18:12 [I] - load player_tower_level
2014/10/30 11:18:12 [I] - load player_town
2014/10/30 11:18:12 [I] - load player_town
2014/10/30 11:18:12 [I] - load player_town
2014/10/30 11:18:12 [I] - load player_town
2014/10/30 11:18:12 [I] - load player_trader_refresh_state
2014/10/30 11:18:12 [I] - load player_trader_refresh_state
2014/10/30 11:18:12 [I] - load player_trader_refresh_state
2014/10/30 11:18:12 [I] - load player_trader_refresh_state
2014/10/30 11:18:12 [I] - load player_trader_store_state
2014/10/30 11:18:12 [I] - load player_trader_store_state
2014/10/30 11:18:12 [I] - load player_trader_store_state
2014/10/30 11:18:12 [I] - load player_trader_store_state
2014/10/30 11:18:12 [I] - load player_use_skill
2014/10/30 11:18:12 [I] - load player_use_skill
2014/10/30 11:18:12 [I] - load player_use_skill
2014/10/30 11:18:12 [I] - load player_use_skill
2014/10/30 11:18:12 [I] - load player_vip
2014/10/30 11:18:12 [I] - load player_vip
2014/10/30 11:18:12 [I] - load player_vip
2014/10/30 11:18:12 [I] - load player_vip
mdb.load (0) cost time: 7.137107ms
mdb.load (3) cost time: 7.118925ms
mdb.load success.
mdb.load (2) cost time: 7.181517ms
mdb.load (1) cost time: 7.217593ms
2014/10/30 11:18:20 [I] - load global_announcement
2014/10/30 11:18:20 [I] - load global_arena_rank
2014/10/30 11:18:20 [I] - load global_mail
2014/10/30 11:18:20 [I] - load global_mail_attachments
2014/10/30 11:18:20 [I] - load global_tb_xxd_onlinecnt
2014/10/30 11:18:20 [I] - load player_global_arena_rank
2014/10/30 11:18:20 [I] - load player_global_arena_rank
2014/10/30 11:18:20 [I] - load player_global_arena_rank
2014/10/30 11:18:20 [I] - load player_global_arena_rank
2014/10/30 11:18:20 [I] - load player_global_friend
2014/10/30 11:18:20 [I] - load player_global_friend
2014/10/30 11:18:20 [I] - load player_global_friend
2014/10/30 11:18:20 [I] - load player_global_friend
2014/10/30 11:18:20 [I] - load player_global_friend_chat
2014/10/30 11:18:20 [I] - load player_global_friend_chat
2014/10/30 11:18:20 [I] - load player_global_friend_chat
2014/10/30 11:18:20 [I] - load player_global_friend_chat
2014/10/30 11:18:20 [I] - load player_global_friend_state
2014/10/30 11:18:20 [I] - load player_global_friend_state
2014/10/30 11:18:20 [I] - load player_global_friend_state
2014/10/30 11:18:20 [I] - load player_global_friend_state
2014/10/30 11:18:20 [I] - load player_global_mail_state
2014/10/30 11:18:20 [I] - load player_global_mail_state
2014/10/30 11:18:20 [I] - load player_global_mail_state
2014/10/30 11:18:20 [I] - load player_global_mail_state
2014/10/30 11:20:11 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:20:11.597581961 +0800 CST 172.26.166.37}
2014/10/30 11:20:20 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:20:20.048011345 +0800 CST 172.26.166.37}
2014/10/30 11:22:11 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:22:11.599770755 +0800 CST 172.26.166.37}
2014/10/30 11:22:20 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:22:20.048871949 +0800 CST 172.26.166.37}
2014/10/30 11:24:11 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:24:11.600325795 +0800 CST 172.26.166.37}
2014/10/30 11:24:20 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:24:20.049585121 +0800 CST 172.26.166.37}
2014/10/30 11:25:05 [E] - [tlog] PlayerLogin error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:05.641372266 +0800 CST game_1_app_id 1 lee223 1 0 0.98 macos intel xxx wifi 0 0 0.999999111 0 intel 001 1024 opengl 0.1 4.3 mac 10.94}
2014/10/30 11:25:06 [E] - Request Failed
Error   = {loginGlobal hash incorrect}
Session = {PlayerId:0, Nickname:"", RoleId:"0", TownId:0}
Request = &player_api.GlobalLogin_In{
    Pid: 4294967298,
    Openid: []uint8{ 108, 101, 101, 50, 50, 51 },
    Nick: []uint8{ 229, 189, 173, 232, 139, 177, 231, 162, 167 },
    RoleId: 1,
    RoleLevel: 1,
    FightNum: 920,
    Time: 1414639505,
    Hash: []uint8{ 105, 116, 55, 43, 71, 108, 113, 74, 75, 65, 50, 52, 87, 113, 112, 114, 56, 80, 113, 90, 103, 65, 61, 61 },
    PlatformType: 2,
    Username: []uint8{ 108, 101, 101, 50, 50, 51 },
    Openkey: []uint8{ },
    PayToken: []uint8{ },
    Pfkey: []uint8{ },
    Zoneid: 1,
    Pf: []uint8{ },
}

Stack   =
    at func.001() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:96]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at func.008() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:65]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at When() [/Users/tangweichen/xxd-server/server/src/core/fail/fail.go:5]
    at loginGlobal() [/Users/tangweichen/xxd-server/server/src/game_server/module/player/login_global.go:35]
    at PlayerAPI.GlobalLogin() [/Users/tangweichen/xxd-server/server/src/game_server/module/player/api.go:86]
    at PlayerAPI.GlobalLogin.i() [<autogenerated>:19]
    at (*GlobalLogin_In).Process() [/Users/tangweichen/xxd-server/server/src/game_server/api/protocol/player_api/player_api.go:619]
    at func.002() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:138]
    at (*transController).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:69]
    at (*Database).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/zd_tables.go:70]
    at Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/module/session.go:215]
    at requestHandler() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:140]
    at requestHandlerFunc.Handle() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:27]
    at (*Session).readLoop() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:93]
    at goexit() [/usr/local/go/src/pkg/runtime/proc.c:1445]
2014/10/30 11:25:08 [E] - Request Failed
Error   = {runtime error: invalid memory address or nil pointer dereference}
Session = {PlayerId:4294967298, Nickname:"龙馨夜", RoleId:"1", TownId:1}
Request = &event_api.GetEvents_In{
}

Stack   =
    at func.001() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:96]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at func.008() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:65]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at panicstring() [/usr/local/go/src/pkg/runtime/panic.c:552]
    at sigpanic() [/usr/local/go/src/pkg/runtime/os_darwin.c:454]
    at getEvents() [/Users/tangweichen/xxd-server/server/src/game_server/module/event/event.go:71]
    at EventAPI.GetEvents() [/Users/tangweichen/xxd-server/server/src/game_server/module/event/api.go:30]
    at EventAPI.GetEvents.i() [<autogenerated>:10]
    at (*GetEvents_In).Process() [/Users/tangweichen/xxd-server/server/src/game_server/api/protocol/event_api/event_api.go:197]
    at func.002() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:138]
    at (*transController).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:69]
    at (*Database).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/zd_tables.go:70]
    at Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/module/session.go:215]
    at requestHandler() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:140]
    at requestHandlerFunc.Handle() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:27]
    at (*Session).readLoop() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:93]
    at goexit() [/usr/local/go/src/pkg/runtime/proc.c:1445]
2014/10/30 11:25:09 [E] - [tlog] PlayerLogin error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:09.705909973 +0800 CST game_1_app_id 1 lee223 1 0 90000  HTML5  WiFi 0 0 0 0  0   }
2014/10/30 11:25:11 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:25:11.6013771 +0800 CST 172.26.166.37}
2014/10/30 11:25:15 [E] - [tlog] PlayerLogin error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:15.50135564 +0800 CST game_1_app_id 1 lee223 1 0 0.98 macos intel xxx wifi 0 0 0.999999111 0 intel 001 1024 opengl 0.1 4.3 mac 10.94}
2014/10/30 11:25:16 [E] - Request Failed
Error   = {runtime error: invalid memory address or nil pointer dereference}
Session = {PlayerId:4294967298, Nickname:"彭英碧", RoleId:"1", TownId:1}
Request = &event_api.GetEvents_In{
}

Stack   =
    at func.001() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:96]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at func.008() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:65]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at panicstring() [/usr/local/go/src/pkg/runtime/panic.c:552]
    at sigpanic() [/usr/local/go/src/pkg/runtime/os_darwin.c:454]
    at getEvents() [/Users/tangweichen/xxd-server/server/src/game_server/module/event/event.go:71]
    at EventAPI.GetEvents() [/Users/tangweichen/xxd-server/server/src/game_server/module/event/api.go:30]
    at EventAPI.GetEvents.i() [<autogenerated>:10]
    at (*GetEvents_In).Process() [/Users/tangweichen/xxd-server/server/src/game_server/api/protocol/event_api/event_api.go:197]
    at func.002() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:138]
    at (*transController).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:69]
    at (*Database).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/zd_tables.go:70]
    at Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/module/session.go:215]
    at requestHandler() [/Users/tangweichen/xxd-server/server/src/game_server/api/server.go:140]
    at requestHandlerFunc.Handle() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:27]
    at (*Session).readLoop() [/Users/tangweichen/xxd-server/server/src/core/net/session.go:93]
    at goexit() [/usr/local/go/src/pkg/runtime/proc.c:1445]
2014/10/30 11:25:17 [E] - [tlog] PlayerLogin error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:17.704264628 +0800 CST game_1_app_id 1 lee223 1 0 90000  HTML5  WiFi 0 0 0 0  0   }
2014/10/30 11:25:28 [E] - [tlog] PlayerRegister error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:28.016041441 +0800 CST game_1_app_id 1 lee222 90000  HTML5  WiFi 0 0 0 0  0   }
2014/10/30 11:25:28 [E] - RPC-Call found error when excute client.Call
Error   	= RPC::getClient can't found rpc-server 10
serviceAPI 	= RemoteServe.GetPlayerInfoWithOpenId
Args    = &rpc.Args_GetInfoWithOpenId{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
    OpenId: []uint8{ 108, 101, 101, 50, 50, 50 },
    PlayerId: 4294967299,
    GameServerId: 10,
}

Result  = &rpc.Reply_GetInfoWithOpenId{
    PlayerInfo: nil,
}
2014/10/30 11:25:28 [E] - RPC-Call panic
Error   = {RPC::getClient can't found rpc-server 10}
serviceAPI = RemoteServe.GetPlayerInfoWithOpenId
Args    = &rpc.Args_GetInfoWithOpenId{
    RPCArgTag: rpc.RPCArgTag{
        ClientId: 0,
    },
    OpenId: []uint8{ 108, 101, 101, 50, 50, 50 },
    PlayerId: 4294967299,
    GameServerId: 10,
}

Result  = &rpc.Reply_GetInfoWithOpenId{
    PlayerInfo: nil,
}

Stack   =
    at func.003() [/Users/tangweichen/xxd-server/server/src/game_server/rpc/rpc.go:107]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at func.008() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:65]
    at panic() [/usr/local/go/src/pkg/runtime/panic.c:248]
    at When() [/Users/tangweichen/xxd-server/server/src/core/fail/fail.go:5]
    at func.003() [/Users/tangweichen/xxd-server/server/src/game_server/module/role/api.go:122]
    at func.161() [/Users/tangweichen/xxd-server/server/src/game_server/module/rpc/rpc_player.go:90]
    at func.004() [/Users/tangweichen/xxd-server/server/src/game_server/rpc/rpc.go:137]
    at (*transController).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/transaction.go:69]
    at (*Database).Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/zd_tables.go:70]
    at Transaction() [/Users/tangweichen/xxd-server/server/src/game_server/mdb/database.go:104]
    at func.005() [/Users/tangweichen/xxd-server/server/src/game_server/rpc/rpc.go:138]
    at goexit() [/usr/local/go/src/pkg/runtime/proc.c:1445]
2014/10/30 11:25:31 [E] - [tlog] PlayerLogout error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:31.523379054 +0800 CST game_1_app_id 1 lee222 3 1 0 90000  HTML5  WiFi 0 0 0 0  0   }
2014/10/30 11:25:43 [E] - [tlog] PlayerLogin error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:43.1896953 +0800 CST game_1_app_id 1 lee222 1 0 0.98 macos intel xxx wifi 0 0 0.999999111 0 intel 001 1024 opengl 0.1 4.3 mac 10.94}
2014/10/30 11:25:59 [E] - [tlog] PlayerLogin error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:25:59.91388807 +0800 CST game_1_app_id 1 lee222 1 0 90000  HTML5  WiFi 0 0 0 0  0   }
2014/10/30 11:26:03 [E] - [tlog] MoneyFlow error. write udp4 172.26.166.37:6667: connection refused
 info: &{1 2014-10-30 11:26:03.0013311 +0800 CST 0 game_1_app_id 1 lee222 1 10 10 26 0 0 0 0}
2014/10/30 11:26:20 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
 info: &{2014-10-30 11:26:20.050237091 +0800 CST 172.26.166.37}
2014/10/30 11:27:11 [E] - [tlog] GameSvrState error. write udp4 172.26.166.37:6667: connection refused
