mdb.load (0) cost time: 268.613284ms
mdb.load (1) cost time: 268.666083ms
mdb.load (3) cost time: 268.609453ms
mdb.load success.
mdb.load (2) cost time: 268.637035ms
2014/09/29 10:28:12 [I] - load player_heart_draw_wheel_record
2014/09/29 10:28:12 [I] - load player_heart_draw_wheel_record
2014/09/29 10:28:12 [I] - load player_heart_draw_wheel_record
2014/09/29 10:28:12 [I] - load player_info
2014/09/29 10:28:12 [I] - load player_info
2014/09/29 10:28:12 [I] - load player_info
2014/09/29 10:28:12 [I] - load player_info
2014/09/29 10:28:12 [I] - load player_is_operated
2014/09/29 10:28:12 [I] - load player_is_operated
2014/09/29 10:28:12 [I] - load player_is_operated
2014/09/29 10:28:12 [I] - load player_is_operated
2014/09/29 10:28:12 [I] - load player_item
2014/09/29 10:28:12 [I] - load player_item
2014/09/29 10:28:12 [I] - load player_item
2014/09/29 10:28:12 [I] - load player_item
2014/09/29 10:28:12 [I] - load player_item_appendix
2014/09/29 10:28:12 [I] - load player_item_appendix
2014/09/29 10:28:12 [I] - load player_item_appendix
2014/09/29 10:28:12 [I] - load player_item_appendix
2014/09/29 10:28:12 [I] - load player_item_buyback
2014/09/29 10:28:12 [I] - load player_item_buyback
2014/09/29 10:28:12 [I] - load player_item_buyback
2014/09/29 10:28:12 [I] - load player_item_buyback
2014/09/29 10:28:12 [I] - load player_item_recast_state
2014/09/29 10:28:12 [I] - load player_item_recast_state
2014/09/29 10:28:12 [I] - load player_item_recast_state
2014/09/29 10:28:12 [I] - load player_item_recast_state
2014/09/29 10:28:12 [I] - load player_login_award_record
2014/09/29 10:28:12 [I] - load player_login_award_record
2014/09/29 10:28:12 [I] - load player_login_award_record
2014/09/29 10:28:12 [I] - load player_login_award_record
2014/09/29 10:28:12 [I] - load player_mail
2014/09/29 10:28:12 [I] - load player_mail
2014/09/29 10:28:12 [I] - load player_mail
2014/09/29 10:28:12 [I] - load player_mail
2014/09/29 10:28:12 [I] - load player_mail_attachment
2014/09/29 10:28:12 [I] - load player_mail_attachment
2014/09/29 10:28:12 [I] - load player_mail_attachment
2014/09/29 10:28:12 [I] - load player_mail_attachment
2014/09/29 10:28:12 [I] - load player_mission
2014/09/29 10:28:12 [I] - load player_mission
2014/09/29 10:28:12 [I] - load player_mission
2014/09/29 10:28:12 [I] - load player_mission
2014/09/29 10:28:12 [I] - load player_mission_level
2014/09/29 10:28:12 [I] - load player_mission_level
2014/09/29 10:28:12 [I] - load player_mission_level
2014/09/29 10:28:12 [I] - load player_mission_level
2014/09/29 10:28:12 [I] - load player_mission_level_record
2014/09/29 10:28:12 [I] - load player_mission_level_record
2014/09/29 10:28:12 [I] - load player_mission_level_record
2014/09/29 10:28:12 [I] - load player_mission_level_record
2014/09/29 10:28:12 [I] - load player_mission_level_state_bin
2014/09/29 10:28:12 [I] - load player_mission_level_state_bin
2014/09/29 10:28:12 [I] - load player_mission_level_state_bin
2014/09/29 10:28:12 [I] - load player_mission_level_state_bin
2014/09/29 10:28:12 [I] - load player_mission_record
2014/09/29 10:28:12 [I] - load player_mission_record
2014/09/29 10:28:12 [I] - load player_mission_record
2014/09/29 10:28:12 [I] - load player_mission_record
2014/09/29 10:28:12 [I] - load player_multi_level_info
2014/09/29 10:28:12 [I] - load player_multi_level_info
2014/09/29 10:28:12 [I] - load player_multi_level_info
2014/09/29 10:28:12 [I] - load player_multi_level_info
2014/09/29 10:28:12 [I] - load player_npc_talk_record
2014/09/29 10:28:12 [I] - load player_npc_talk_record
2014/09/29 10:28:12 [I] - load player_npc_talk_record
2014/09/29 10:28:12 [I] - load player_npc_talk_record
2014/09/29 10:28:12 [I] - load player_physical
2014/09/29 10:28:12 [I] - load player_physical
2014/09/29 10:28:12 [I] - load player_physical
2014/09/29 10:28:12 [I] - load player_physical
2014/09/29 10:28:12 [I] - load player_purchase_record
2014/09/29 10:28:12 [I] - load player_purchase_record
2014/09/29 10:28:12 [I] - load player_purchase_record
2014/09/29 10:28:12 [I] - load player_purchase_record
2014/09/29 10:28:12 [I] - load player_quest
2014/09/29 10:28:12 [I] - load player_quest
2014/09/29 10:28:12 [I] - load player_quest
2014/09/29 10:28:12 [I] - load player_quest
2014/09/29 10:28:12 [I] - load player_rainbow_level
2014/09/29 10:28:12 [I] - load player_rainbow_level
2014/09/29 10:28:12 [I] - load player_rainbow_level
2014/09/29 10:28:12 [I] - load player_rainbow_level
2014/09/29 10:28:12 [I] - load player_rainbow_level_state_bin
2014/09/29 10:28:12 [I] - load player_rainbow_level_state_bin
2014/09/29 10:28:12 [I] - load player_rainbow_level_state_bin
2014/09/29 10:28:12 [I] - load player_rainbow_level_state_bin
2014/09/29 10:28:12 [I] - load player_role
2014/09/29 10:28:12 [I] - load player_role
2014/09/29 10:28:12 [I] - load player_role
2014/09/29 10:28:12 [I] - load player_role
2014/09/29 10:28:12 [I] - load player_send_heart_record
2014/09/29 10:28:12 [I] - load player_send_heart_record
2014/09/29 10:28:12 [I] - load player_send_heart_record
2014/09/29 10:28:12 [I] - load player_send_heart_record
2014/09/29 10:28:12 [I] - load player_skill
2014/09/29 10:28:12 [I] - load player_skill
2014/09/29 10:28:12 [I] - load player_skill
2014/09/29 10:28:12 [I] - load player_skill
2014/09/29 10:28:12 [I] - load player_state
2014/09/29 10:28:12 [I] - load player_state
2014/09/29 10:28:12 [I] - load player_state
2014/09/29 10:28:12 [I] - load player_state
2014/09/29 10:28:12 [I] - load player_sword_soul
2014/09/29 10:28:12 [I] - load player_sword_soul
2014/09/29 10:28:12 [I] - load player_sword_soul
2014/09/29 10:28:12 [I] - load player_sword_soul
2014/09/29 10:28:12 [I] - load player_sword_soul_equipment
2014/09/29 10:28:12 [I] - load player_sword_soul_equipment
2014/09/29 10:28:12 [I] - load player_sword_soul_equipment
2014/09/29 10:28:12 [I] - load player_sword_soul_equipment
2014/09/29 10:28:12 [I] - load player_sword_soul_state
2014/09/29 10:28:12 [I] - load player_sword_soul_state
2014/09/29 10:28:12 [I] - load player_sword_soul_state
2014/09/29 10:28:12 [I] - load player_sword_soul_state
2014/09/29 10:28:12 [I] - load player_tb_xxd_roleinfo
2014/09/29 10:28:12 [I] - load player_tb_xxd_roleinfo
2014/09/29 10:28:12 [I] - load player_tb_xxd_roleinfo
2014/09/29 10:28:12 [I] - load player_tb_xxd_roleinfo
2014/09/29 10:28:12 [I] - load player_tower_level
2014/09/29 10:28:12 [I] - load player_tower_level
2014/09/29 10:28:12 [I] - load player_tower_level
2014/09/29 10:28:12 [I] - load player_tower_level
2014/09/29 10:28:12 [I] - load player_town
2014/09/29 10:28:12 [I] - load player_town
2014/09/29 10:28:12 [I] - load player_town
2014/09/29 10:28:12 [I] - load player_town
2014/09/29 10:28:12 [I] - load player_trader_refresh_state
2014/09/29 10:28:12 [I] - load player_trader_refresh_state
2014/09/29 10:28:12 [I] - load player_trader_refresh_state
2014/09/29 10:28:12 [I] - load player_trader_refresh_state
2014/09/29 10:28:12 [I] - load player_trader_store_state
2014/09/29 10:28:12 [I] - load player_trader_store_state
2014/09/29 10:28:12 [I] - load player_trader_store_state
2014/09/29 10:28:12 [I] - load player_trader_store_state
2014/09/29 10:28:12 [I] - load player_use_skill
2014/09/29 10:28:12 [I] - load player_use_skill
2014/09/29 10:28:12 [I] - load player_use_skill
2014/09/29 10:28:12 [I] - load player_use_skill
2014/09/29 10:28:12 [I] - load player_vip
2014/09/29 10:28:12 [I] - load player_vip
2014/09/29 10:28:12 [I] - load player_vip
2014/09/29 10:28:12 [I] - load player_vip
mdb.load (3) cost time: 7.453743ms
mdb.load (2) cost time: 7.477128ms
mdb.load (0) cost time: 7.518372ms
mdb.load (1) cost time: 7.429024ms
mdb.load success.
2014/09/29 10:28:32 [I] - load global_announcement
2014/09/29 10:28:32 [I] - load global_arena_rank
2014/09/29 10:28:32 [I] - load global_mail
2014/09/29 10:28:32 [I] - load global_mail_attachments
2014/09/29 10:28:32 [I] - load global_tb_xxd_onlinecnt
2014/09/29 10:28:32 [I] - load player_global_arena_rank
2014/09/29 10:28:32 [I] - load player_global_arena_rank
2014/09/29 10:28:32 [I] - load player_global_arena_rank
2014/09/29 10:28:32 [I] - load player_global_arena_rank
2014/09/29 10:28:32 [I] - load player_global_friend
2014/09/29 10:28:32 [I] - load player_global_friend
2014/09/29 10:28:32 [I] - load player_global_friend
2014/09/29 10:28:32 [I] - load player_global_friend
2014/09/29 10:28:32 [I] - load player_global_friend_chat
2014/09/29 10:28:32 [I] - load player_global_friend_chat
2014/09/29 10:28:32 [I] - load player_global_friend_chat
2014/09/29 10:28:32 [I] - load player_global_friend_chat
2014/09/29 10:28:32 [I] - load player_global_friend_state
2014/09/29 10:28:32 [I] - load player_global_friend_state
2014/09/29 10:28:32 [I] - load player_global_friend_state
2014/09/29 10:28:32 [I] - load player_global_friend_state
2014/09/29 10:28:32 [I] - load player_global_mail_state
2014/09/29 10:28:32 [I] - load player_global_mail_state
2014/09/29 10:28:32 [I] - load player_global_mail_state
2014/09/29 10:28:32 [I] - load player_global_mail_state
2014/09/29 10:29:54 [E] - [tlog] PlayerLogin error. write udp4 127.0.0.1:6667: connection refused
 info: &{1 2014-09-29 10:29:54.717281809 +0800 CST game_1_app_id 1 _test_id1003022414061086775 17 0 6337  HTML5  WiFi 0 0 0 0  0   }
2014/09/29 10:29:54 [E] - [tlog] PlayerLogin error. write udp4 127.0.0.1:6667: connection refused
 info: &{1 2014-09-29 10:29:54.828868234 +0800 CST game_1_app_id 1 _test_id1003022414061086775 17 0 0.98 macos intel xxx wifi 0 0 0.999999111 0 intel 001 1024 opengl 0.1 4.3 mac 10.94}
2014/09/29 10:30:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:30:32.87661255 +0800 CST 127.0.0.1}
2014/09/29 10:31:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:31:11.775505788 +0800 CST 127.0.0.1}
2014/09/29 10:32:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:32:32.879157444 +0800 CST 127.0.0.1}
2014/09/29 10:33:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:33:11.777317045 +0800 CST 127.0.0.1}
2014/09/29 10:34:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:34:32.881863378 +0800 CST 127.0.0.1}
2014/09/29 10:35:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:35:11.778589974 +0800 CST 127.0.0.1}
2014/09/29 10:36:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:36:32.883771489 +0800 CST 127.0.0.1}
2014/09/29 10:37:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:37:11.779891956 +0800 CST 127.0.0.1}
2014/09/29 10:38:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:38:32.885232082 +0800 CST 127.0.0.1}
2014/09/29 10:39:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:39:11.782080316 +0800 CST 127.0.0.1}
2014/09/29 10:40:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:40:32.886534161 +0800 CST 127.0.0.1}
2014/09/29 10:41:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:41:11.78595577 +0800 CST 127.0.0.1}
2014/09/29 10:42:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:42:32.888304649 +0800 CST 127.0.0.1}
2014/09/29 10:42:32 [E] - [tlog] PlayerPhysicalFlow error. write udp4 127.0.0.1:6667: connection refused
 info: &{1 2014-09-29 10:42:32.288506383 +0800 CST game_1_app_id 1 _test_id1003022414061086775 17 0 100 0 13 1}
2014/09/29 10:44:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:44:11.789082274 +0800 CST 127.0.0.1}
2014/09/29 10:44:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:44:32.890070673 +0800 CST 127.0.0.1}
2014/09/29 10:46:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:46:11.791751634 +0800 CST 127.0.0.1}
2014/09/29 10:46:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:46:32.89141016 +0800 CST 127.0.0.1}
2014/09/29 10:47:32 [E] - [tlog] PlayerPhysicalFlow error. write udp4 127.0.0.1:6667: connection refused
 info: &{1 2014-09-29 10:47:32.28890367 +0800 CST game_1_app_id 1 _test_id1003022414061086775 17 100 1 0 3 0}
2014/09/29 10:48:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:48:32.894048849 +0800 CST 127.0.0.1}
2014/09/29 10:49:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:49:11.795152284 +0800 CST 127.0.0.1}
2014/09/29 10:50:17 [E] - [tlog] PlayerLogout error. write udp4 127.0.0.1:6667: connection refused
 info: &{1 2014-09-29 10:50:17.412050387 +0800 CST game_1_app_id 1 _test_id1003022414061086775 1223 17 0 6337  HTML5  WiFi 0 0 0 0  0   }
2014/09/29 10:50:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:50:32.896622602 +0800 CST 127.0.0.1}
2014/09/29 10:52:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:52:11.799510975 +0800 CST 127.0.0.1}
2014/09/29 10:52:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:52:32.898299237 +0800 CST 127.0.0.1}
2014/09/29 10:54:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:54:11.801884164 +0800 CST 127.0.0.1}
2014/09/29 10:54:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:54:32.899443894 +0800 CST 127.0.0.1}
2014/09/29 10:56:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:56:11.803058071 +0800 CST 127.0.0.1}
2014/09/29 10:56:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:56:32.901422378 +0800 CST 127.0.0.1}
2014/09/29 10:58:11 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:58:11.805400095 +0800 CST 127.0.0.1}
2014/09/29 10:58:32 [E] - [tlog] GameSvrState error. write udp4 127.0.0.1:6667: connection refused
 info: &{2014-09-29 10:58:32.902952313 +0800 CST 127.0.0.1}
panic: panic: open ./sync-file/srv-1/2014-09-29/11.bsql: file existsopen ./tlog-file/srv-1/2014-09-29/11.log: file exists
 [recovered]

goroutine 	27panic:  [(runningmdb.TransError]:
) (runtime.panic0x47d52c0(,0x47b44800xc208946060, )0xc2088f6600 [recovered])

	panic: (	mdb.TransError) /usr/local/go/src/pkg/runtime/panic.c(:2790x47d52c0 +,0xc2089460700xf5) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946080) [recovered]
	panic: 
(game_server/mdb.NewSyncFile(mdb.TransError0xc20800e100, 0x12, 0x0)
	/Users/tangweichen/xxd-server/server/src/game_server/mdb/file_commit.go:183 +0x384
) (0x47d52c0,0xc208946090) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089461b0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089460a0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089460b0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089460c0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089460d0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089460e0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089460f0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946100) [recovered]
	panic: game_server/mdb.(*fileCommitter).commitLoop(0xc20803fd80, 0xc20800e100, 0x12)
(mdb.TransError) (0x47d52c0,0xc208946110) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946120) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946130) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946140) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946160) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946170) [recovered]
	panic: (	mdb.TransError/Users/tangweichen/xxd-server/server/src/game_server/mdb/file_commit.go) :(1150x47d52c0 +,0x5c70xc208946180
)created by  [recovered]game_server/mdb.newFileCommitter

		panic: /Users/tangweichen/xxd-server/server/src/game_server/mdb/file_commit.go(:mdb.TransError66)  +(0x1190x47d52c0
,
0xc208946190goroutine )16 [recovered] [
chan receive	, panic: 28( minutes]:
mdb.TransErrormain.main) (()
0x47d52c0	,0xc2089461a0/Users/tangweichen/xxd-server/server/src/game_server/main.go): [recovered]115
 +	0x45cpanic: 
(
mdb.TransErrorgoroutine ) (0x47d52c019 [finalizer wait, 31 minutes]:
,runtime.park0xc2089461e0(0x4019e50, 0x4ef4860, 0x4ed7ca9)
	/usr/local/go/src/pkg/runtime/proc.c:1369 +0x89
runtime.parkunlock(0x4ef4860) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089461c0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089461d0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089464d0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089461f0) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946200) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946210) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946220) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946230) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946240) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946250),  [recovered]
0x4ed7ca9)
	panic: (mdb.TransError) (0x47d52c0,0xc208946260) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946270) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946280) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc208946290) [recovered]
	panic: (mdb.TransError) (0x47d52c0,0xc2089462a0)

goroutine 25 [running]:
	/usr/local/go/src/pkg/runtime/proc.c:1385 +0x3b
runtime.panic(0x47d52c0, 0xc2089462a0)
	/usr/local/go/src/pkg/runtime/panic.c:279 +0xf5
runfinq()
	/usr/local/go/src/pkg/runtime/mgc0.c:2644 +0xcf
runtime.goexit()
	/usr/local/go/src/pkg/runtime/proc.c:1445
game_server/mdb.func·002()
	/Users/tangweichen/xxd-server/server/src/game_server/mdb/tlog_commit.go:49 +0x91
runtime.panic(0x47d52c0, 0xc208946290)
	/usr/local/go/src/pkg/runtime/panic.c:248 +0x18d
game_server/mdb.func·002()

	goroutine /Users/tangweichen/xxd-server/server/src/game_server/mdb/tlog_commit.go17: [49syscall +, 0x9131
 minutes]:
runtime.panic(runtime.goexit()
	/usr/local/go/src/pkg/runtime/proc.c:1445

goroutine 22 [syscall, 31 minutes]:
0x47d52c0, 0xc208946280)
	/usr/local/go/src/pkg/runtime/panic.c:248 +0x18d
os/signal.loop()
	/usr/local/go/src/pkg/os/signal/signal_unix.go:21 +0x1e
created by os/signal.init·1
	/usr/local/go/src/pkg/os/signal/signal_unix.go:27 +0x32

goroutine 23 [sleep, 31 minutes]:
game_server/mdb.func·002()
	/Users/tangweichen/xxd-server/server/src/game_server/mdb/tlog_commit.go:49 +0x91
time.Sleep(0x2c47d3571600)
	/private/var/folders/00/0sdwh000h01000cxqpysvccm0035qk/T/makerelease003761064/go/src/pkg/runtime/time.goc:39 +0x31
core/log.func·001()
	/Users/tangweichen/xxd-server/server/src/core/log/log.go:35 +0x213
created by core/log.Setup
	/Users/tangweichen/xxd-server/server/src/core/log/log.go:37 +0x9d

goroutine 33 [sleep]:
runtime.panic(0x47d52c0, 0xc208946270)
	/usr/local/go/src/pkg/runtime/panic.c:248 +0x18d
game_server/mdb.func·002()
	/Users/tangweichen/xxd-server/server/src/game_server/mdb/tlog_commit.go:49 +0x91
time.Sleep(0x77359400)
	/private/var/folders/00/0sdwh000h01000cxqpysvccm0035qk/T/makerelease003761064/go/src/pkg/runtime/time.goc:39 +0x31
core/log.func·002()
	/Users/tangweichen/xxd-server/server/src/core/log/log.go:44 +0x26
created by core/log.Setup
	/Users/tangweichen/xxd-server/server/src/core/log/log.go:47 +0xb1

goroutine 49 [chan receive]:
runtime.panic(0x47d52c0, 0xc208946260)
	/usr/local/go/src/pkg/runtime/panic.c:248 +0x18d
game_server/mdb.func·002()
	/Users/tangweichen/xxd-server/server/src/game_server/mdb/tlog_commit.go:49 +0x91
runtime.panic(0x47d52c0, 0xc208946250)
	/usr/local/go/src/pkg/runtime/panic.c:248 +0x18d
game_server/mdb.func·002()
	/Users/tangweichen/xxd-server/server/src/game_server/mdb/tlog_commit.go:49 +0x91
runtime.panic(0x47d52c0, 0xc208946240)
